id,closing_date,label,amount,bank_amount,bank_status,bank_matched_at
084aade9-d854-4c69-80a6-49d9bfd15ee5,2026-09-13,POS BCC,0,,in_attesa,
34734487-05a5-4a94-9a54-6f76d68bcb83,2026-09-13,POS BCC,0,,in_attesa,
474c0243-ead9-45d5-8470-d258183f992a,2026-09-13,POS BCC,292.8,292.8,accreditato,2026-09-15T06:05:00.069006+00:00
73139161-88b3-48b1-8eb0-d600a0406541,2026-09-13,POS BCC,1593.32,1593.32,accreditato,2026-09-15T06:05:00.069006+00:00
d9e402b6-1e07-4407-b3c3-24a81937aa3e,2026-09-13,POS BCC Amex,0,,in_attesa,
c59cdab1-70cb-46a7-ae0e-4a9974979e53,2026-09-13,POS BCC Amex,0,,in_attesa,
b8b04975-10a3-47c2-9fec-c602aca14bb1,2026-09-13,POS BCC Amex,0,,in_attesa,
0de3d446-ca43-4be3-a380-a6d88d57b492,2026-09-13,POS BCC Amex,0,,in_attesa,
3796f198-a1bd-4e14-9384-c4cdd3a00517,2026-09-13,POS BCC Amex,0,,in_attesa,
70bb55f4-f8f0-4ac7-8ab9-f58b58ef8122,2026-09-13,POS BCC Amex,0,,in_attesa,
1745cef2-e979-4d03-89f4-92d58e87bc93,2026-09-13,POS BCC Amex,25,25,accreditato,2026-09-15T06:05:00.069006+00:00
5043fcb7-8f67-446f-ac5d-f628d8ce4670,2026-09-13,POS MPS,5375.08,5333.39,accreditato,2026-09-15T06:05:00.069006+00:00
5421387f-0012-4b78-ad9c-509a190bf1c0,2026-09-13,POS MPS,2365.59,2447.24,differenza,2026-09-15T06:05:00.069006+00:00
3dfc465e-22a9-4112-90e6-b1d537241872,2026-09-13,POS MPS,3230.66,3208.06,accreditato,2026-09-15T06:05:00.069006+00:00
8a7061df-4c69-4804-ade3-22bc038caa12,2026-09-13,POS MPS,1576.3,2504.34,accreditato,2026-09-15T06:05:00.069006+00:00
674c754f-d4c9-4b00-9728-5f6a3e856481,2026-09-13,POS MPS,3699.74,3699.74,accreditato,2026-09-15T06:05:00.069006+00:00
4339678b-9e51-4983-b043-5e63032e7a21,2026-09-13,POS MPS,234.51,232.8,accreditato,2026-09-15T06:05:00.069006+00:00
f2868467-93dd-4734-9623-daf4c81e47ce,2026-09-13,POS MPS,935.16,1158.55,accreditato,2026-09-15T06:05:00.069006+00:00
837799c5-5bfd-4027-ad5d-a652c972eccc,2026-09-13,POS MPS Amex,98.9,2447.24,accreditato,2026-09-15T06:05:00.069006+00:00
dea5d395-3a15-45ed-b1d4-8737fe62cbb5,2026-09-13,POS MPS Amex,0,,in_attesa,
fdf710c6-c60d-477a-be71-304361bda91c,2026-09-13,POS MPS Amex,0,,in_attesa,
79b0a88c-cdbd-44c2-9cf6-ae8ffef66229,2026-09-13,POS MPS Amex,947.11,2504.34,differenza,2026-09-15T06:05:00.069006+00:00
e45e9d05-12f6-4205-a480-f9e51a9298c1,2026-09-13,POS MPS Amex,0,,in_attesa,
eb46acbd-d925-4e19-ad32-7ff8f88673c9,2026-09-13,POS MPS Amex,0,,in_attesa,
6fa53f3e-c39d-4799-b429-c3c53ded65e9,2026-09-13,POS MPS Amex,230.7,1158.55,differenza,2026-09-15T06:05:00.069006+00:00
798d11c0-808e-4775-b3f7-dceee528b602,2026-09-14,Bonifico,0,,in_attesa,
1ce8760c-98ff-4a9c-8046-6640242b6bc0,2026-09-14,Bonifico,0,,in_attesa,
76e24167-bab2-4dfa-a8d0-297e0c52f342,2026-09-14,Bonifico,0,,in_attesa,
3009dbdb-816c-4f2f-aac1-9de732728007,2026-09-14,Bonifico,0,,in_attesa,
84b48f3f-b7d2-4887-9a64-d60b22222c9e,2026-09-14,Bonifico,0,,in_attesa,
cad9a44a-d034-4cb6-b0de-57084775b5d2,2026-09-14,Bonifico,0,,in_attesa,
a26a6fd7-5237-49b1-ad70-78fe06ae78dd,2026-09-14,Bonifico,0,,in_attesa,
1122c986-9f78-45e2-86d9-d30e1bdf7186,2026-09-14,Contanti,81,,in_attesa,
e23a698d-2c66-4e78-8b20-3a1c56576357,2026-09-14,Contanti,211.5,,in_attesa,
4e538573-9e20-4fe7-a2f2-bdff7293a9bd,2026-09-14,Contanti,350.2,,in_attesa,
2ed79074-5a78-43f8-8e86-31afe63f9c06,2026-09-14,Contanti,84.8,,in_attesa,
5ed9fd10-9aa2-4dde-82dd-986172bd80f5,2026-09-14,Contanti,173.6,,in_attesa,
0dc2ecb6-7d16-47d8-8c99-962ef82b679b,2026-09-14,Contanti,487.65,,in_attesa,
db775afe-24a1-4d4a-9792-e66c2ddd79bd,2026-09-14,Contanti,184.9,,in_attesa,
0b6d9262-e279-4720-a497-7846d1cd3d8e,2026-09-14,Fatture,0,,in_attesa,
9b02858c-3cab-468d-a4e3-fb592ed2fdfe,2026-09-14,Fatture,0,,in_attesa,
1b0d10c7-7e5c-4eb7-87a7-1fc6aab7f275,2026-09-14,Fatture,0,,in_attesa,
7e3a6ccd-70dd-4f28-a2e4-b2e1d01564c6,2026-09-14,Fatture,0,,in_attesa,
66f4daf8-64a7-4e4f-a312-80ce0a8bc078,2026-09-14,Fatture,0,,in_attesa,
594fe9bb-46bb-48bb-802c-8e23c846a816,2026-09-14,Fatture,0,,in_attesa,
bc47b76e-9865-4d94-a347-0fbbfe59302f,2026-09-14,Fatture,0,,in_attesa,
9c058df7-c44b-4f16-bbfa-c3660baaa48a,2026-09-14,Pay by link,0,,in_attesa,
b244ad42-6261-4a87-95f3-2ecb32f83513,2026-09-14,Pay by link,0,,in_attesa,
f0d8f115-fe5a-4ea0-a89c-05478871da8f,2026-09-14,Pay by link,0,,in_attesa,
cff6a49c-0c12-4a9f-931a-ef80ca55a89f,2026-09-14,Pay by link,0,,in_attesa,
a63b01df-c340-4fc6-87d0-5bcedd2ba5d2,2026-09-14,Pay by link,0,,in_attesa,
e642428f-50ea-4c82-803c-077457f1dd4c,2026-09-14,Pay by link,0,,in_attesa,
be0be400-22f3-4176-b917-fa37088d5e98,2026-09-14,Pay by link,0,,in_attesa,
3b63d841-80ec-4488-9530-f4992ce236dc,2026-09-14,POS BCC,0,,in_attesa,
24c41227-d4a3-40bc-8d3f-3325fa24fd3f,2026-09-14,POS BCC,0,,in_attesa,
e94817f8-43d4-4bcf-8098-61827b1988d3,2026-09-14,POS BCC,0,,in_attesa,
3caca3fb-8caa-4624-8788-a2fcf2e3dd0d,2026-09-14,POS BCC,0,,in_attesa,
085bf835-6494-45fa-b938-c188d07155e2,2026-09-14,POS BCC,0,,in_attesa,
5d08faa2-e458-4ce4-9e73-bf56192f16c2,2026-09-14,POS BCC,0,,in_attesa,
c515827c-6abc-40de-bbf6-8fa29f4a3830,2026-09-14,POS BCC,0,,in_attesa,
d883693b-f337-48bb-9a18-104c82614ffd,2026-09-14,POS BCC Amex,0,,in_attesa,
26779e67-9b50-4e39-808b-580b0d6c9a5f,2026-09-14,POS BCC Amex,0,,in_attesa,
bb90fba6-d252-4bcc-b9f9-94a7677316a6,2026-09-14,POS BCC Amex,0,,in_attesa,
6c5e7433-aadc-4fe9-ae76-e695dd12d186,2026-09-14,POS BCC Amex,0,,in_attesa,
127ce3b6-1041-48d1-ac30-26647bb56254,2026-09-14,POS BCC Amex,0,,in_attesa,
21edbf95-a177-4b3f-9a65-5d49b2392589,2026-09-14,POS BCC Amex,0,,in_attesa,
7508dc6c-bd28-4fdb-bbbe-dca43674efe4,2026-09-14,POS BCC Amex,0,,in_attesa,
7fb3cca0-8871-4e82-a320-93e408f508c5,2026-09-14,POS MPS,1000.26,1287.54,differenza,2026-09-15T14:23:05.547989+00:00
1676a455-ac48-49a7-abbb-951e66a70912,2026-09-14,POS MPS,601.62,594.82,accreditato,2026-09-15T14:23:05.547989+00:00
7b237ca9-d7eb-4969-895b-00b478e6bc53,2026-09-14,POS MPS,832.27,824.58,accreditato,2026-09-15T14:23:05.547989+00:00
7ae66ed8-ebdf-4d87-a910-2dc8e824a4d2,2026-09-14,POS MPS,235.96,234.2,accreditato,2026-09-15T14:23:05.547989+00:00
0f488d03-91ba-40a0-b3ab-f7d5983f9185,2026-09-14,POS MPS,475.87,472.5,accreditato,2026-09-15T14:23:05.547989+00:00
50ce04a7-8136-4edf-965a-a70b4eb0d1a7,2026-09-14,POS MPS,943.69,936.88,accreditato,2026-09-15T14:23:05.547989+00:00
8dfdc593-4fd8-498a-8af9-c2b48de4b11d,2026-09-14,POS MPS,921.98,1189.55,differenza,2026-09-15T14:23:05.547989+00:00
e46fec7d-ba5d-4bce-9a40-7f9ad1b39c60,2026-09-14,POS MPS Amex,273.9,1189.55,accreditato,2026-09-15T14:23:05.547989+00:00
692c8dfe-2361-4296-9716-3b4f60f74244,2026-09-14,POS MPS Amex,0,,in_attesa,
f1d13c36-a761-4bc3-b39f-f4407f5473f9,2026-09-14,POS MPS Amex,287.28,1287.54,accreditato,2026-09-15T14:23:05.547989+00:00
9a5bb703-c567-47c8-9d94-b72a0f192b2e,2026-09-14,POS MPS Amex,0,,in_attesa,
546e9069-7f7a-483f-a747-9b25116fd42a,2026-09-14,POS MPS Amex,0,824.58,differenza,2026-09-15T14:23:05.547989+00:00
612fd63c-5282-47da-acda-4a8ac0f325eb,2026-09-14,POS MPS Amex,0,,in_attesa,
82c20809-c5da-406b-bdab-a8c26a0fda45,2026-09-14,POS MPS Amex,0,,in_attesa,
